year	clipa	grid	dev_desc	species	strainname	nostocked	yreq	events
2010	5	2139	Fingerling	chinook salmon	Wild	51882	20753	1
2010	5	2139	Yearling	rainbow trout	Wild	10471	10471	1
2010	5	2143	Yearling	lake trout	Big Sound	11041	11041	1
2010	5	2143	Yearling	lake trout	Seneca Lake	11289	11289	1
2010	5	2234	Fingerling	rainbow trout	Wild	3000	1200	1
2010	5	2234	Yearling	rainbow trout	Wild	50185	50185	6
2010	5	2245	Yearling	lake trout	Slate Island	11174	11174	1
2010	5	2334	Fingerling	chinook salmon	Wild	37265	14906	2
2010	5	2334	Yearling	rainbow trout	Wild	210	210	1
2010	5	2631	Yearling	lake trout	Slate Island	32879	32879	1
2010	5	3828	Yearling	brown trout	Ganaraska River	7088	7088	1
2010	5	3828	Yearling	chinook salmon	Wild	2102	2102	1
2010	5	3828	Yearling	rainbow trout	Ganaraska River	2512	2512	1
2010	5	3925	Yearling	brown trout	Ganaraska River	9716	9716	1
2010	5	3925	Yearling	rainbow trout	Ganaraska River	2540	2540	1
2010	5	3926	Fingerling	chinook salmon	Wild	7450	2980	1
2010	5	3926	Yearling	rainbow trout	Ganaraska River	7505	7505	2
2010	5	4022	Adult	rainbow trout	Ganaraska River	7427	7427	1
2010	5	4022	Yearling	brown trout	Ganaraska River	15526	15526	1
2010	5	4022	Yearling	rainbow trout	Ganaraska River	5280	5280	1
2010	5	4024	Fingerling	chinook salmon	Wild	8460	3384	1
2010	5	4024	Yearling	rainbow trout	Ganaraska River	5566	5566	2
2011	0	0513	Fingerling	chinook salmon	Wild	20000	8000	1
2011	0	0521	Fingerling	chinook salmon	Wild	45000	18000	1
2011	0	0528	Fingerling	walleye	Wild	70000	28000	1
2011	0	0625	Fingerling	chinook salmon	Wild	20000	8000	1
2011	0	1736	Fingerling	rainbow trout	Wild	5000	2000	1
2011	0	1835	Fingerling	chinook salmon	Wild	5474	2190	1
2011	0	1937	Fingerling	brown trout	Ganaraska River	27029	10812	1
2011	0	1937	Fingerling	chinook salmon	Wild	10816	4326	1
2011	0	1937	Fingerling	rainbow trout	Wild	61500	24600	2
2011	0	1937	Fry	rainbow trout	Wild	88000	1760	1
2011	0	2040	Fingerling	brown trout	Unknown	62463	24985	1
2011	0	2135	Fingerling	chinook salmon	Wild	17255	6902	1
2011	0	2139	Fingerling	chinook salmon	Wild	84000	33600	1
2011	0	2139	Yearling	brown trout	Unknown	4971	4971	1
2011	0	2235	Fingerling	chinook salmon	Wild	35008	14003	1
2011	0	2531	Yearling	brown trout	Ganaraska River	7861	7861	1
2011	0	3230	Fry	rainbow trout	Wild	130000	2600	6
2011	0	3430	Fingerling	rainbow trout	Wild	50000	20000	9
2011	0	3926	Yearling	brown trout	Ganaraska River	3947	3947	1
2011	0	4022	Adult	brown trout	Ganaraska River	30	30	3
2011	0	4022	Adult	rainbow trout	Ganaraska River	128	128	3
2011	0	4022	Yearling	brown trout	Ganaraska River	12852	12852	1
2011	1	0431	Fingerling	walleye	Lake Manitou	3600	1440	1
2011	1	0432	Fingerling	walleye	Lake Manitou	3600	1440	1
2011	1	1952	Yearling	brown trout	Ganaraska River	10000	10000	1
2011	1	2053	Yearling	brown trout	Ganaraska River	5077	5077	1
2011	1	2054	Yearling	brown trout	Ganaraska River	5078	5078	2
2011	1	2250	Yearling	brown trout	Ganaraska River	5077	5077	1
2011	4	0331	Yearling	lake trout	Iroquois Bay	3041	3041	1
2011	4	0430	Yearling	lake trout	Iroquois Bay	55486	55486	5
2011	4	0521	Yearling	lake trout	Big Sound	35853	35853	1
2011	4	0521	Yearling	lake trout	Iroquois Bay	66494	66494	2
2011	4	0625	Yearling	lake trout	Big Sound	31572	31572	3
2011	4	0625	Yearling	lake trout	Iroquois Bay	3463	3463	1
2011	4	0729	Yearling	lake trout	Iroquois Bay	107915	107915	7
2011	4	0828	Yearling	lake trout	Lake Manitou	4751	4751	1
2011	4	0831	Yearling	lake trout	Michipicoten	880	880	1
2011	4	0933	Yearling	lake trout	Michipicoten	114337	114337	3
2011	4	1031	Yearling	lake trout	Michipicoten	88922	88922	3
2011	4	1244	Yearling	lake trout	Big Sound	156995	156995	5
2011	4	1246	Yearling	lake trout	Big Sound	232198	232198	7
2011	4	1331	Yearling	lake trout	Michipicoten	267465	267465	6
2011	4	1535	Yearling	lake trout	Slate Island	51239	51239	1
2011	4	1839	Yearling	lake trout	Slate Island	20886	20886	2
2011	4	1938	Yearling	lake trout	Slate Island	63977	63977	3
2011	4	1939	Yearling	lake trout	Slate Island	76300	76300	3
2011	4	2146	Yearling	lake trout	Big Sound	27678	27678	1
2011	4	2146	Yearling	lake trout	Seneca Lake	28596	28596	1
2011	4	2146	Yearling	lake trout	Slate Island	32921	32921	2
2011	4	2246	Yearling	lake trout	Big Sound	65304	65304	3
2011	4	2246	Yearling	lake trout	Seneca Lake	64832	64832	3
2011	4	2246	Yearling	lake trout	Slate Island	43929	43929	2
2011	4	2631	Yearling	lake trout	Slate Island	222771	222771	5
2011	5	0430	Yearling	lake trout	Iroquois Bay	10570	10570	5
2011	5	0521	Yearling	lake trout	Big Sound	8963	8963	1
2011	5	0521	Yearling	lake trout	Iroquois Bay	17676	17676	2
2011	5	0625	Yearling	lake trout	Big Sound	7892	7892	3
2011	5	0625	Yearling	lake trout	Iroquois Bay	920	920	1
2011	5	0729	Yearling	lake trout	Iroquois Bay	11300	11300	1
2011	5	0828	Yearling	lake trout	Lake Manitou	5282	5282	1
2011	5	0831	Yearling	lake trout	Michipicoten	87	87	1
2011	5	0933	Yearling	lake trout	Michipicoten	11308	11308	3
2011	5	1031	Yearling	lake trout	Michipicoten	6060	6060	2
2011	5	1244	Yearling	lake trout	Big Sound	49670	49670	3
2011	5	1331	Yearling	lake trout	Michipicoten	21964	21964	1
2011	5	1839	Yearling	lake trout	Slate Island	22110	22110	2
2011	5	1937	Yearling	rainbow trout	Wild	25600	25600	2
2011	5	1939	Yearling	lake trout	Slate Island	11155	11155	1
2011	5	2139	Yearling	rainbow trout	Wild	15221	15221	1
2011	5	2146	Yearling	lake trout	Slate Island	11292	11292	1
2011	5	2234	Fingerling	rainbow trout	Wild	62400	24960	1
2011	5	2234	Yearling	rainbow trout	Wild	48426	48426	3
2011	5	2246	Yearling	lake trout	Big Sound	11674	11674	1
2011	5	2246	Yearling	lake trout	Seneca Lake	11017	11017	1
2011	5	2631	Yearling	lake trout	Slate Island	33470	33470	1
2011	5	3828	Fingerling	chinook salmon	Wild	23254	9302	1
2011	5	3828	Sub-adult	rainbow trout	Ganaraska River	5136	5136	1
2011	5	3925	Yearling	rainbow trout	Ganaraska River	2237	2237	1
2011	5	3926	Fingerling	chinook salmon	Wild	22246	8898	1
2011	5	3926	Sub-adult	rainbow trout	Ganaraska River	6317	6317	1
2011	5	3926	Yearling	rainbow trout	Ganaraska River	2203	2203	1
2011	5	4022	Fingerling	chinook salmon	Wild	41287	16515	1
2011	5	4022	Sub-adult	rainbow trout	Ganaraska River	13306	13306	2
2011	5	4022	Yearling	rainbow trout	Ganaraska River	4062	4062	1
2012	0	0513	Fingerling	chinook salmon	Wild	20000	8000	1
2012	0	0521	Fingerling	chinook salmon	Wild	21000	8400	1
2012	0	0528	Fingerling	walleye	Wild	26000	10400	1
2012	0	0528	Fry	walleye	Wild	111000	2220	1
2012	0	0625	Fingerling	chinook salmon	Wild	21954	8782	1
2012	0	1736	Fingerling	rainbow trout	Wild	5000	2000	1
2012	0	1736	Yearling	brown trout	Ganaraska River	3434	3434	1
2012	0	1835	Fingerling	chinook salmon	Wild	4467	1787	1
2012	0	1835	Yearling	brown trout	Ganaraska River	3434	3434	1
2012	0	1937	Fingerling	brown trout	Ganaraska River	16513	6605	1
2012	0	1937	Fingerling	rainbow trout	Wild	25000	10000	1
2012	0	2135	Fingerling	chinook salmon	Wild	24855	9942	1
2012	0	2139	Fingerling	rainbow trout	Wild	16920	6768	1
2012	0	2235	Fingerling	chinook salmon	Wild	39144	15658	1
2012	0	2245	Yearling	rainbow trout	Wild	6000	6000	1
2012	0	2248	Fingerling	brown trout	Ganaraska River	50000	20000	2
2012	0	2248	Yearling	brown trout	Ganaraska River	25000	25000	1
2012	0	2334	Yearling	brown trout	Ganaraska River	13736	13736	1
2012	0	2432	Yearling	brown trout	Ganaraska River	6868	6868	1
2012	0	2531	Yearling	brown trout	Ganaraska River	6868	6868	1
2012	0	2631	Yearling	brown trout	Ganaraska River	10302	10302	1
2012	0	2729	Yearling	brown trout	Ganaraska River	6868	6868	1
2012	0	3230	Fry	rainbow trout	Wild	96000	1920	7
2012	0	3430	Fingerling	rainbow trout	Wild	48000	19200	9
2012	0	3925	Fingerling	chinook salmon	Wild	27910	11164	1
2012	0	3926	Fingerling	chinook salmon	Wild	21234	8494	1
2012	0	4024	Fingerling	chinook salmon	Wild	33788	13515	1
2012	14	0430	Fingerling	lake trout	Iroquois Bay	43450	17381	4
2012	14	0831	Fingerling	lake trout	Michipicoten	275450	110180	8
2012	2	0331	Yearling	lake trout	Iroquois Bay	3006	3006	1
2012	2	0430	Yearling	lake trout	Iroquois Bay	36383	36383	2
2012	2	0521	Yearling	lake trout	Big Sound	75457	75457	2
2012	2	0521	Yearling	lake trout	Iroquois Bay	77622	77622	2
2012	2	0625	Yearling	lake trout	Big Sound	1692	1692	1
2012	2	0729	Yearling	lake trout	Iroquois Bay	103746	103746	9
2012	2	0828	Yearling	lake trout	Lake Manitou	6627	6627	1
2012	2	0831	Yearling	lake trout	Michipicoten	5451	5451	1
2012	2	0933	Yearling	lake trout	Michipicoten	42780	42780	1
2012	2	1031	Yearling	lake trout	Michipicoten	155250	155250	4
2012	2	1331	Yearling	lake trout	Michipicoten	328290	328290	7
2012	2	1749	Yearling	lake trout	Big Sound	148206	148206	6
2012	2	1750	Yearling	lake trout	Big Sound	257374	257374	11
2012	2	1839	Yearling	lake trout	Slate Island	56899	56899	3
2012	2	1840	Yearling	lake trout	Slate Island	21489	21489	1
2012	2	1938	Yearling	lake trout	Slate Island	32712	32712	2
2012	2	1939	Yearling	lake trout	Slate Island	75949	75949	3
2012	2	2146	Yearling	lake trout	Slate Island	36648	36648	2
2012	2	2245	Yearling	lake trout	Big Sound	3310	3310	1
2012	2	2246	Yearling	lake trout	Big Sound	67605	67605	3
2012	2	2246	Yearling	lake trout	Seneca Lake	21643	21643	1
2012	2	2246	Yearling	lake trout	Slate Island	35649	35649	2
2012	2	2247	Yearling	lake trout	Big Sound	33644	33644	1
2012	2	2247	Yearling	lake trout	Seneca Lake	86054	86054	4
2012	2	2631	Yearling	lake trout	Slate Island	177810	177810	4
2012	3	1952	Yearling	brown trout	Ganaraska River	10096	10096	1
2012	3	2053	Yearling	brown trout	Ganaraska River	5100	5100	1
2012	3	2054	Yearling	brown trout	Ganaraska River	6244	6244	2
2012	3	2250	Yearling	brown trout	Ganaraska River	6037	6037	1
2012	5	0430	Fingerling	lake trout	Iroquois Bay	11550	4620	4
2012	5	0430	Yearling	lake trout	Iroquois Bay	9324	9324	2
2012	5	0521	Yearling	lake trout	Big Sound	17015	17015	2
2012	5	0521	Yearling	lake trout	Iroquois Bay	18922	18922	2
2012	5	0625	Yearling	lake trout	Big Sound	381	381	1
2012	5	0729	Yearling	lake trout	Iroquois Bay	10836	10836	2
2012	5	0828	Yearling	lake trout	Lake Manitou	5361	5361	1
2012	5	0831	Fingerling	lake trout	Michipicoten	21978	8791	1
2012	5	0831	Yearling	lake trout	Michipicoten	552	552	1
2012	5	0933	Yearling	lake trout	Michipicoten	4290	4290	1
2012	5	1031	Yearling	lake trout	Michipicoten	12300	12300	3
2012	5	1331	Yearling	lake trout	Michipicoten	21034	21034	1
2012	5	1749	Yearling	lake trout	Big Sound	6376	6376	1
2012	5	1750	Yearling	lake trout	Big Sound	19079	19079	1
2012	5	1839	Yearling	lake trout	Slate Island	10432	10432	1
2012	5	1937	Fingerling	chinook salmon	Wild	10000	4000	1
2012	5	1937	Yearling	rainbow trout	Wild	30300	30300	2
2012	5	1939	Yearling	lake trout	Slate Island	23200	23200	2
2012	5	2139	Fingerling	chinook salmon	Wild	82205	32882	1
2012	5	2146	Yearling	lake trout	Slate Island	11265	11265	1
2012	5	2234	Yearling	rainbow trout	Wild	63204	63204	3
2012	5	2246	Yearling	lake trout	Big Sound	10793	10793	1
2012	5	2247	Yearling	lake trout	Seneca Lake	11054	11054	1
2012	5	2631	Yearling	lake trout	Slate Island	33162	33162	1
2012	5	3828	Yearling	rainbow trout	Ganaraska River	2370	2370	1
2012	5	3925	Yearling	rainbow trout	Ganaraska River	6376	6376	2
2012	5	3926	Yearling	rainbow trout	Ganaraska River	3959	3959	1
2012	5	4022	Yearling	brown trout	Ganaraska River	5290	5290	1
2012	5	4022	Yearling	rainbow trout	Ganaraska River	8929	8929	3
2012	5	4024	Yearling	brown trout	Ganaraska River	8925	8925	1
2012	5	4024	Yearling	rainbow trout	Ganaraska River	8364	8364	2
2013	0	0521	Fingerling	chinook salmon	Wild	65000	26000	1
2013	0	0628	Fingerling	walleye	Wild	47950	19180	1
2013	0	1736	Fingerling	rainbow trout	Wild	8000	3200	1
2013	0	1736	Yearling	brown trout	Ganaraska River	3700	3700	1
2013	0	1736	Yearling	rainbow trout	Wild	5000	5000	1
2013	0	1835	Fingerling	chinook salmon	Wild	6191	2476	1
2013	0	1835	Yearling	brown trout	Ganaraska River	3700	3700	1
2013	0	1937	Fingerling	brown trout	Ganaraska River	24416	9766	1
2013	0	1937	Fingerling	rainbow trout	Wild	56416	22566	3
2013	0	1937	Fry	rainbow trout	Wild	30000	600	1
2013	0	1937	Yearling	rainbow trout	Wild	24200	24200	2
2013	0	2040	Fingerling	brown trout	Ganaraska River	50007	20003	1
2013	0	2135	Fingerling	chinook salmon	Wild	24800	9920	1
2013	0	2139	Fingerling	rainbow trout	Wild	52212	20885	1
2013	0	2143	Fingerling	brown trout	Ganaraska River	1200	480	1
2013	0	2234	Yearling	brown trout	Ganaraska River	11100	11100	2
2013	0	2245	Fingerling	brown trout	Ganaraska River	1200	480	1
2013	0	2245	Yearling	rainbow trout	Wild	40000	40000	3
2013	0	2248	Yearling	brown trout	Ganaraska River	4300	4300	3
2013	0	2334	Fingerling	chinook salmon	Wild	38900	15560	1
2013	0	2432	Yearling	brown trout	Ganaraska River	18865	18865	1
2013	0	2631	Fingerling	chinook salmon	Wild	465	186	1
2013	0	2631	Yearling	brown trout	Ganaraska River	23296	23296	1
2013	0	3230	Fingerling	rainbow trout	Wild	10000	4000	1
2013	0	3230	Fry	rainbow trout	Wild	110000	2200	7
2013	0	3430	Fingerling	rainbow trout	Wild	60000	24000	10
2013	0	3926	Fingerling	chinook salmon	Wild	3164	1266	1
2013	0	4022	Adult	rainbow trout	Ganaraska River	62	62	2
2013	0	4022	Sub-adult	brown trout	Ganaraska River	3	3	1
2013	0	4022	Sub-adult	rainbow trout	Ganaraska River	31	31	1
2013	0	4022	Yearling	rainbow trout	Ganaraska River	31	31	1
2013	14	0331	Fingerling	lake trout	Iroquois Bay	2783	1113	1
2013	14	0521	Fingerling	lake trout	Iroquois Bay	27154	10862	1
2013	14	0521	Yearling	lake trout	Big Sound	46535	46535	3
2013	14	0521	Yearling	lake trout	Iroquois Bay	28468	28468	2
2013	14	0729	Yearling	lake trout	Iroquois Bay	102799	102799	7
2013	14	0928	Yearling	lake trout	Lake Manitou	4458	4458	1
2013	14	1331	Yearling	lake trout	Michipicoten	319919	319919	7
2013	14	1750	Yearling	lake trout	Big Sound	93806	93806	4
2013	14	1839	Yearling	lake trout	Slate Island	151262	151262	7
2013	14	1849	Yearling	lake trout	Big Sound	188479	188479	6
2013	14	1938	Yearling	lake trout	Slate Island	53979	53979	3
2013	14	2146	Yearling	lake trout	Seneca Lake	56286	56286	3
2013	14	2247	Yearling	lake trout	Big Sound	33751	33751	2
2013	14	2247	Yearling	lake trout	Seneca Lake	27776	27776	1
2013	14	2247	Yearling	lake trout	Slate Island	31748	31748	2
2013	14	2248	Yearling	lake trout	Big Sound	26747	26747	2
2013	14	2248	Yearling	lake trout	Seneca Lake	9284	9284	1
2013	14	2248	Yearling	lake trout	Slate Island	55095	55095	3
2013	14	2631	Yearling	lake trout	Slate Island	120787	120787	3
2013	14	2730	Yearling	lake trout	Slate Island	83747	83747	2
2013	2	0331	Fingerling	walleye	Lake Manitou	3655	1462	1
2013	2	0431	Fingerling	walleye	Lake Manitou	10963	4385	3
2013	2	0432	Fingerling	walleye	Lake Manitou	3655	1462	1
2013	3	0521	Fingerling	lake trout	Big Sound	21014	8405	2
2013	5	0521	Fingerling	lake trout	Iroquois Bay	6578	2631	1
2013	5	0521	Yearling	lake trout	Big Sound	14695	14695	3
2013	5	0521	Yearling	lake trout	Iroquois Bay	6896	6896	2
2013	5	0729	Yearling	lake trout	Iroquois Bay	10513	10513	1
2013	5	0828	Yearling	lake trout	Lake Manitou	4476	4476	1
2013	5	1331	Yearling	lake trout	Michipicoten	22095	22095	1
2013	5	1750	Yearling	lake trout	Big Sound	16268	16268	1
2013	5	1839	Yearling	lake trout	Slate Island	11451	11451	1
2013	5	1849	Yearling	lake trout	Big Sound	25798	25798	1
2013	5	1937	Fingerling	chinook salmon	Wild	10000	4000	1
2013	5	1938	Yearling	lake trout	Slate Island	22999	22999	2
2013	5	1952	Yearling	brown trout	Ganaraska River	10007	10007	1
2013	5	2053	Yearling	brown trout	Ganaraska River	5995	5995	1
2013	5	2054	Yearling	brown trout	Ganaraska River	7650	7650	2
2013	5	2139	Fingerling	chinook salmon	Wild	64532	25813	1
2013	5	2146	Yearling	lake trout	Seneca Lake	10972	10972	1
2013	5	2234	Yearling	rainbow trout	Saugeen River	32587	32587	3
2013	5	2234	Yearling	rainbow trout	Wild	53707	53707	4
2013	5	2247	Yearling	lake trout	Slate Island	11585	11585	1
2013	5	2248	Yearling	lake trout	Big Sound	11204	11204	1
2013	5	2250	Yearling	brown trout	Ganaraska River	5152	5152	1
2013	5	2631	Yearling	lake trout	Slate Island	35057	35057	1
2013	5	3828	Yearling	brown trout	Ganaraska River	2248	2248	1
2013	5	3828	Yearling	rainbow trout	Ganaraska River	1745	1745	1
2013	5	3925	Yearling	rainbow trout	Ganaraska River	4212	4212	1
2013	5	3926	Yearling	brown trout	Ganaraska River	2140	2140	1
2013	5	3926	Yearling	rainbow trout	Ganaraska River	1537	1537	1
2013	5	4022	Yearling	brown trout	Ganaraska River	9902	9902	2
2013	5	4022	Yearling	rainbow trout	Ganaraska River	18774	18774	3
2013	5	4024	Yearling	brown trout	Ganaraska River	2260	2260	1
2013	5	4024	Yearling	rainbow trout	Ganaraska River	8146	8146	2
2014	0	0521	Fingerling	chinook salmon	Wild	50000	20000	1
2014	0	2235	Fingerling	chinook salmon	Wild	70780	28312	1
2014	0	2631	Fingerling	chinook salmon	Wild	581	232	1
2014	0	3230	Fry	rainbow trout	Wild	76000	1520	8
2014	0	3430	Fingerling	rainbow trout	Wild	60000	24000	5
2014	0	3828	Yearling	chinook salmon	Wild	19049	19049	1
2014	0	3926	Fingerling	chinook salmon	Wild	18652	7461	1
2014	0	4022	Sub-adult	brown trout	Ganaraska River	19	19	1
2014	0	4022	Sub-adult	rainbow trout	Domestic/Aquaculture	154	154	1
2014	0	4024	Fingerling	chinook salmon	Wild	38147	15259	2
2014	3	0331	Yearling	lake trout	Iroquois Bay	2681	2681	1
2014	3	0430	Yearling	lake trout	Iroquois Bay	19567	19567	1
2014	3	0521	Yearling	lake trout	Big Sound	61499	61499	2
2014	3	0521	Yearling	lake trout	Iroquois Bay	57779	57779	3
2014	3	0523	Yearling	lake trout	Iroquois Bay	19240	19240	1
2014	3	0729	Yearling	lake trout	Iroquois Bay	91863	91863	7
2014	3	0835	Yearling	lake trout	Michipicoten	118035	118035	3
2014	3	0928	Yearling	lake trout	Lake Manitou	2856	2856	1
2014	3	1331	Yearling	lake trout	Michipicoten	277117	277117	7
2014	3	1749	Yearling	lake trout	Big Sound	166805	166805	7
2014	3	1750	Yearling	lake trout	Big Sound	208527	208527	10
2014	3	1839	Yearling	lake trout	Slate Island	78166	78166	4
2014	3	1840	Yearling	lake trout	Slate Island	60876	60876	3
2014	3	1939	Yearling	lake trout	Slate Island	85041	85041	5
2014	3	2146	Yearling	lake trout	Seneca Lake	26453	26453	2
2014	3	2146	Yearling	lake trout	Slate Island	83456	83456	4
2014	3	2247	Yearling	lake trout	Big Sound	48082	48082	3
2014	3	2247	Yearling	lake trout	Slate Island	7825	7825	1
2014	3	2248	Yearling	lake trout	Big Sound	49734	49734	3
2014	3	2248	Yearling	lake trout	Seneca Lake	66668	66668	3
2014	3	2730	Yearling	lake trout	Slate Island	196119	196119	7
2014	5	0430	Yearling	lake trout	Iroquois Bay	4590	4590	1
2014	5	0521	Yearling	lake trout	Big Sound	13309	13309	1
2014	5	0521	Yearling	lake trout	Iroquois Bay	15824	15824	3
2014	5	0523	Yearling	lake trout	Iroquois Bay	5269	5269	1
2014	5	0729	Yearling	lake trout	Iroquois Bay	11362	11362	1
2014	5	0835	Yearling	lake trout	Michipicoten	11252	11252	3
2014	5	0928	Yearling	lake trout	Lake Manitou	5154	5154	1
2014	5	1331	Yearling	lake trout	Michipicoten	22556	22556	1
2014	5	1749	Yearling	lake trout	Big Sound	32902	32902	2
2014	5	1750	Yearling	lake trout	Big Sound	12736	12736	1
2014	5	1839	Yearling	lake trout	Slate Island	11495	11495	1
2014	5	1840	Yearling	lake trout	Slate Island	11424	11424	1
2014	5	1939	Yearling	lake trout	Slate Island	11460	11460	1
2014	5	2139	Fingerling	chinook salmon	Wild	72000	28800	1
2014	5	2146	Yearling	lake trout	Slate Island	11021	11021	1
2014	5	2234	Yearling	rainbow trout	Saugeen River	30711	30711	1
2014	5	2247	Yearling	lake trout	Big Sound	11398	11398	1
2014	5	2247	Yearling	lake trout	Seneca Lake	11402	11402	1
2014	5	2730	Yearling	lake trout	Slate Island	21793	21793	1
2014	5	3828	Yearling	rainbow trout	Ganaraska River	13381	13381	2
2014	5	3926	Yearling	rainbow trout	Ganaraska River	5974	5974	1
2014	5	4022	Yearling	rainbow trout	Ganaraska River	20730	20730	2
2014	5	4024	Yearling	rainbow trout	Ganaraska River	6306	6306	1
2015	0	0431	Fingerling	walleye	Lake Manitou	6107	2442	3
2015	0	0432	Fingerling	walleye	Lake Manitou	7317	2927	3
2015	0	0521	Fingerling	chinook salmon	Wild	1100	440	1
2015	0	1736	Fingerling	rainbow trout	Wild	15000	6000	1
2015	0	1736	Yearling	brown trout	Unknown	3785	3785	1
2015	0	1835	Fingerling	chinook salmon	Wild	7213	2885	1
2015	0	1835	Yearling	brown trout	Unknown	3785	3785	1
2015	0	1937	Fingerling	rainbow trout	Wild	47000	18800	2
2015	0	2235	Fingerling	chinook salmon	Wild	34482	13793	1
2015	0	2235	Yearling	brown trout	Unknown	7570	7570	1
2015	0	2245	Yearling	rainbow trout	Wild	19110	19110	1
2015	0	2247	Yearling	brown trout	Unknown	37645	37645	3
2015	0	2432	Yearling	brown trout	Unknown	18925	18925	2
2015	0	2531	Yearling	brown trout	Unknown	7570	7570	1
2015	0	2631	Fingerling	chinook salmon	Wild	516	206	1
2015	0	2631	Yearling	brown trout	Unknown	10000	10000	1
2015	0	2729	Yearling	brown trout	Unknown	7585	7585	1
2015	0	3230	Fingerling	rainbow trout	Wild	9000	3600	1
2015	0	3230	Fry	rainbow trout	Wild	27000	540	3
2015	0	3430	Fingerling	rainbow trout	Wild	62000	24800	8
2015	0	3828	Fingerling	chinook salmon	Wild	18407	7363	1
2015	0	3926	Fingerling	chinook salmon	Wild	35892	14357	2
2015	0	4022	Adult	rainbow trout	Domestic/Aquaculture	91	91	1
2015	0	4024	Fingerling	chinook salmon	Wild	20132	8053	1
2015	1	0331	Yearling	lake trout	Iroquois Bay	3225	3225	1
2015	1	0427	Yearling	lake trout	Iroquois Bay	50778	50778	2
2015	1	0430	Yearling	lake trout	Iroquois Bay	55225	55225	2
2015	1	0521	Yearling	lake trout	Big Sound	88608	88608	2
2015	1	0527	Yearling	lake trout	Iroquois Bay	36525	36525	1
2015	1	0729	Yearling	lake trout	Iroquois Bay	103134	103134	5
2015	1	0828	Yearling	lake trout	Lake Manitou	9971	9971	2
2015	1	0933	Yearling	lake trout	Michipicoten	39600	39600	1
2015	1	1031	Yearling	lake trout	Michipicoten	155067	155067	4
2015	1	1331	Yearling	lake trout	Michipicoten	337337	337337	9
2015	1	1749	Yearling	lake trout	Big Sound	232031	232031	8
2015	1	1750	Yearling	lake trout	Big Sound	176298	176298	6
2015	1	1839	Yearling	lake trout	Slate Island	76811	76811	3
2015	1	1840	Yearling	lake trout	Slate Island	93583	93583	3
2015	1	1849	Yearling	lake trout	Big Sound	58651	58651	2
2015	1	1939	Yearling	lake trout	Slate Island	61304	61304	2
2015	1	2146	Yearling	lake trout	Slate Island	75437	75437	3
2015	1	2247	Yearling	lake trout	Big Sound	56620	56620	2
2015	1	2247	Yearling	lake trout	Seneca Lake	24174	24174	1
2015	1	2247	Yearling	lake trout	Slate Island	128054	128054	5
2015	1	2248	Yearling	lake trout	Big Sound	112373	112373	4
2015	1	2248	Yearling	lake trout	Seneca Lake	87057	87057	4
2015	1	2248	Yearling	lake trout	Slate Island	161267	161267	7
2015	2	1952	Yearling	brown trout	Ganaraska River	12102	12102	1
2015	2	2053	Yearling	brown trout	Ganaraska River	7402	7402	1
2015	2	2054	Yearling	brown trout	Ganaraska River	5001	5001	2
2015	2	2250	Yearling	brown trout	Ganaraska River	5001	5001	1
2015	4	0431	Fingerling	walleye	Lake Manitou	1222	489	1
2015	5	2139	Fingerling	chinook salmon	Wild	79902	31961	1
2015	5	2139	Yearling	rainbow trout	Wild	1529	1529	1
2015	5	2234	Yearling	rainbow trout	Saugeen River	35355	35355	1
2015	5	2234	Yearling	rainbow trout	Wild	70615	70615	4
2015	5	3828	Yearling	rainbow trout	Ganaraska River	9110	9110	1
2015	5	3926	Yearling	rainbow trout	Ganaraska River	9086	9086	1
2015	5	4022	Adult	brown trout	Ganaraska River	19	19	1
2015	5	4022	Yearling	rainbow trout	Ganaraska River	7701	7701	1
2015	5	4024	Yearling	rainbow trout	Ganaraska River	9440	9440	1
2016	0	0521	Fingerling	chinook salmon	Wild	49994	19998	2
2016	0	1736	Fingerling	rainbow trout	Wild	5000	2000	1
2016	0	1736	Yearling	brown trout	Unknown	3371	3371	1
2016	0	1835	Fingerling	chinook salmon	Wild	9425	3770	1
2016	0	1835	Yearling	brown trout	Unknown	3371	3371	1
2016	0	1937	Fingerling	brown trout	Unknown	50678	20272	2
2016	0	1937	Fingerling	rainbow trout	Wild	50000	20000	2
2016	0	2135	Fingerling	chinook salmon	Wild	7690	3076	1
2016	0	2234	Yearling	brown trout	Unknown	6740	6740	2
2016	0	2235	Fingerling	chinook salmon	Wild	29155	11662	2
2016	0	2247	Sub-adult	brown trout	Unknown	2000	2000	1
2016	0	2432	Yearling	brown trout	Unknown	10112	10112	3
2016	0	2531	Yearling	brown trout	Unknown	6739	6739	2
2016	0	2631	Yearling	brown trout	Unknown	10113	10113	2
2016	0	2829	Yearling	brown trout	Unknown	16865	16865	5
2016	0	3230	Fry	rainbow trout	Wild	27000	540	3
2016	0	3430	Fingerling	rainbow trout	Wild	55000	22000	3
2016	0	3926	Fingerling	chinook salmon	Wild	37836	15134	3
2016	0	4022	Adult	brown trout	Ganaraska River	30	30	1
2016	0	4024	Fingerling	chinook salmon	Wild	53693	21477	3
2016	23	0331	Yearling	lake trout	Iroquois Bay	2300	2300	1
2016	23	0427	Yearling	lake trout	Iroquois Bay	225041	225041	13
2016	23	0518	Yearling	lake trout	Seneca Lake	119571	119571	4
2016	23	0521	Yearling	lake trout	Seneca Lake	126073	126073	4
